7.9	22.93475151	35.73533249	0.179047748	0	22.93475151	33.0302124	0	0
8	21.33092308	37.35305786	0.219122455	9.6E-10	21.33092308	35.52495575	0	0
8.1	19.72709465	38.95393372	0.266093165	3.56E-09	19.72709465	38.02532959	0	0
8.2	18.12326622	40.5304985	0.320764989	9.07E-09	18.12326622	40.52589035	0	0
8.3	17.59244156	42.07522964	0.383986384	2.063E-08	17.59244156	43.01480484	0	0
8.4	17.32986641	43.58052063	0.456648111	4.429E-08	17.32986641	45.47105789	0	0
8.5	17.06729317	45.0388031	0.539682746	9.047E-08	17.06729317	47.86587143	0	0
8.6	16.80471992	46.44262695	0.634064317	1.7764E-07	16.80471992	50.16475296	0	0
8.7	16.54214668	47.784729	0.740808427	3.3716E-07	16.54214668	52.33026886	0	0
8.8	16.27957153	49.05812454	0.860972643	6.2086E-07	16.27957153	54.3254509	0	0
8.9	16.01699829	50.25618362	0.995657206	1.11232E-06	16.01699829	56.11769867	0	0
9	15.75442505	51.37269592	1.14600575	1.94316E-06	15.75442505	57.68302536	0	0
9.1	15.49185085	52.40193558	1.313205361	3.31632E-06	15.49185085	59.01051331	0	0
9.2	15.22927761	53.33869934	1.498486996	5.53836E-06	15.22927761	60.10611343	0	0
9.3	14.96670341	54.17836761	1.703124046	9.06375E-06	14.96670341	61.12718201	0	0
9.4	14.70413017	54.91690826	1.928430915	1.45543E-05	14.70413017	62.26190948	0	0
9.5	14.44155598	55.5509491	2.175759554	2.29576E-05	14.44155598	63.49842834	0	0
9.6	14.17898273	56.07780075	2.446495056	3.5609E-05	14.17898273	64.80503845	0	0
9.7	13.91640854	56.49547195	2.742048502	5.43623E-05	13.91640854	66.14091492	0	0
9.8	13.65383434	56.80274582	3.063848972	8.17539E-05	13.65383434	67.48468781	0	0
9.9	13.3912611	56.98857117	3.413333178	0.000121208	13.3912611	68.3553009	0	0
10	13.1286869	57.03380966	3.79193306	0.000177285	13.1286869	68.72062683	8.1E-10	0
10.1	12.86611366	56.97549438	4.201062679	0.000255987	12.86611366	68.88162231	2.285E-08	0
10.2	12.60353947	56.83349228	4.642100334	0.000365119	12.60353947	68.96755219	4.061E-07	0
10.3	12.34096622	56.53902054	5.116373539	0.000514712	12.34096622	69.03049469	6.95587E-06	0
10.4	12.07839203	56.13705826	5.625139713	0.000717524	12.07839203	68.85669708	0.000118192	0
10.5	11.81581879	55.63519287	6.169567108	0.000989608	11.81581879	67.63646698	0.001965279	0
10.6	11.55324459	55.03894043	6.750713825	0.001350963	11.55324459	66.07971191	0.028598778	0
10.7	11.29067135	54.35236359	7.369509697	0.001826267	11.29067135	64.53907776	0.412226111	0
10.8	11.02809715	53.58097839	8.026734352	0.002445688	11.02809715	63.05089188	1.185974717	0
10.9	10.76552391	52.7305069	8.722998619	0.003245783	10.76552391	61.64832687	1.98155427	0
11	10.50294971	51.80709076	9.458725929	0.004270471	10.50294971	60.24233246	2.778149605	0
11.1	10.24037647	50.81724548	10.23413467	0.005572091	10.24037647	58.74645996	3.57310462	0
11.2	9.977802277	49.76778412	11.04922104	0.007212524	9.977802277	57.15209961	4.362114906	0
11.3	9.715229034	48.66579056	11.90374184	0.009264382	9.715229034	55.46237564	5.138537407	0
11.4	9.452654839	47.5185318	12.79720783	0.011812259	9.452654839	53.68809128	5.892326832	0
11.5	9.190081596	46.33338928	13.72886658	0.014954025	9.190081596	51.84447479	6.608410835	0
11.6	8.927507401	45.11777878	14.69769764	0.01880216	8.927507401	49.94830704	7.264267921	0
11.7	8.664933205	43.87905502	15.70240116	0.023485117	8.664933205	48.0156517	7.825940132	0
11.8	8.402359962	42.62441635	16.74140167	0.029148702	8.402359962	46.0602417	8.28972435	0
11.9	8.139785767	41.36083221	17.81283951	0.035957463	8.139785767	44.09250259	8.796954155	0
